customer_id,full_name,email,segment,region,country,created_at
CUST_007141,Christopher Peterson,david16@example.org,Budget,East,Vietnam,2023-12-26
CUST_007142,Sandra Huff,darrellpierce@example.org,Premium,North,Bosnia and Herzegovina,2019-07-01
CUST_007143,Scott Hayes,stevenhampton@example.net,Regular,West,Congo,2021-10-12
CUST_007144,Dylan Valdez,robert89@example.org,Premium,North,Niue,2023-07-06
CUST_007145,Jason Rush,john31@example.org,Regular,East,Maldives,2022-06-21
CUST_007146,Bruce Williams,tramsey@example.net,Regular,South,Bouvet Island (Bouvetoya),2021-08-31
CUST_007147,Jacob Smith,rachel13@example.org,Regular,South,Belgium,2023-10-16
CUST_007148,Heather Williams,wilsoncolton@example.net,Regular,North,Oman,2018-05-03
CUST_007149,Jeremy Shields,amandanicholson@example.org,Regular,South,Cape Verde,2022-08-14
CUST_007150,Jason Diaz,nicholas04@example.org,Premium,North,Paraguay,2021-01-12
CUST_007151,Ian Lowe,sheri94@example.com,Budget,North,Bulgaria,2019-02-15
CUST_007152,Derrick Deleon,fhuang@example.org,Regular,West,Japan,2023-08-12
CUST_007153,Jeffrey Carrillo,vanessafox@example.net,Regular,North,Mayotte,2019-08-31
CUST_007154,Luis Hendricks,vchan@example.net,Regular,South,Equatorial Guinea,2018-07-20
CUST_007155,Cynthia Kim,jonathan92@example.com,Premium,East,Greenland,2023-01-01
CUST_007156,Patricia Nelson,htorres@example.org,Regular,North,Panama,2021-03-29
CUST_007157,Michael Johnson,brooke09@example.com,Regular,East,Tajikistan,2022-09-01
CUST_007158,Theresa Willis,ggardner@example.net,Regular,West,Antarctica (the territory South of 60 deg S),2022-01-17
CUST_007159,Amy James,owenchristina@example.net,Budget,East,Sweden,2023-09-03
CUST_007160,Kristina Hall,melissa95@example.org,Regular,West,Seychelles,2023-03-20
CUST_007161,Kristopher Baker,gonzalezjamie@example.org,Regular,North,Austria,2023-06-26
CUST_007162,Alan Hamilton,stephaniejohnson@example.net,Premium,East,Spain,2022-05-11
CUST_007163,Patrick Braun,suzanne45@example.org,Premium,North,Taiwan,2021-08-27
CUST_007164,Ian Gonzalez,kpearson@example.com,Regular,North,Cyprus,2021-08-19
CUST_007165,Pedro Murray,darlenethomas@example.net,Regular,North,Uruguay,2021-04-30
CUST_007166,Darren Hunt,djohnson@example.net,Regular,East,Morocco,2018-02-06
CUST_007167,Matthew Malone,spencematthew@example.com,Premium,West,Rwanda,2018-06-20
CUST_007168,Greg Bates,antoniojimenez@example.org,Regular,North,Saint Helena,2018-06-16
CUST_007169,Edward Floyd,cneal@example.org,Budget,North,Moldova,2020-11-03
CUST_007170,Sarah Winters,oschneider@example.org,Budget,West,Lebanon,2020-03-31
CUST_007171,Samantha Butler,ygonzalez@example.net,Regular,West,Guam,2020-01-02
CUST_007172,James Martin,caleb97@example.net,Regular,West,Ukraine,2020-03-02
CUST_007173,Kimberly Torres,fnewman@example.net,Regular,South,United Arab Emirates,2019-08-03
CUST_007174,John Baker,rebeccamcguire@example.net,Regular,East,Greece,2023-11-02
CUST_007175,Kenneth Bradford,khill@example.org,Regular,West,Nauru,2019-05-06
CUST_007176,Colleen Crawford,patrick61@example.net,Regular,South,Sri Lanka,2022-06-16
CUST_007177,Leon Butler,pottszachary@example.net,Regular,South,Jamaica,2021-02-07
CUST_007178,Cheryl Dyer,kristiestewart@example.net,Regular,North,Myanmar,2018-01-31
CUST_007179,Jason Gordon,stephanieturner@example.com,Budget,West,United Kingdom,2021-12-11
CUST_007180,Shawn Stone,michellerose@example.com,Regular,West,Japan,2022-09-14
CUST_007181,Michael Walker,jeffreysanchez@example.org,Regular,West,Colombia,2023-07-05
CUST_007182,Jessica Brown,christina68@example.org,Regular,East,Zambia,2022-03-26
CUST_007183,Jenna Franco,devinbrennan@example.org,Regular,West,Estonia,2019-09-19
CUST_007184,Christine Figueroa,steven89@example.org,Premium,West,Bangladesh,2020-09-18
CUST_007185,Peter Matthews,mercedes56@example.com,Regular,West,Belize,2019-05-05
CUST_007186,Cynthia Saunders,melissaday@example.net,Regular,West,Norfolk Island,2022-10-11
CUST_007187,Benjamin Hubbard,rayadrian@example.com,Regular,South,French Polynesia,2020-11-21
CUST_007188,Tara Walker,michaelclarke@example.com,Budget,North,Dominican Republic,2021-04-05
CUST_007189,Dennis Bean,jenniferrogers@example.com,Regular,West,Thailand,2020-05-10
CUST_007190,Kevin Gonzalez,xjohnson@example.net,Budget,South,Myanmar,2020-03-22
CUST_007191,Brandon Small,jeffrey04@example.com,Premium,East,Palau,2019-01-06
CUST_007192,Mariah Bray,fgomez@example.com,Premium,West,Nicaragua,2022-08-22
CUST_007193,Tina Gonzalez,kyle14@example.com,Regular,South,Spain,2022-10-22
CUST_007194,Mark Beltran II,catherinebell@example.com,Premium,North,Kazakhstan,2019-12-28
CUST_007195,Jordan Anderson DVM,matthew16@example.com,Budget,North,Guinea,2020-08-20
CUST_007196,Dr. Roger Wolf,hjackson@example.com,Regular,West,Guadeloupe,2019-12-12
CUST_007197,Nicole David,mullenmichelle@example.net,Budget,West,Honduras,2023-10-26
CUST_007198,Stacy Palmer,nblackwell@example.net,Regular,West,French Guiana,2020-10-16
CUST_007199,Thomas Ortiz,rhancock@example.com,Regular,North,Haiti,2022-02-20
CUST_007200,Dr. Cody Brown,aarongarner@example.org,Regular,North,Haiti,2018-08-27
CUST_007201,Kyle Gregory,peterrobertson@example.net,Budget,South,Mozambique,2018-12-11
CUST_007202,Marcus Tucker,mitchell88@example.net,Regular,North,Iran,2018-02-08
CUST_007203,Paul Moore,connor14@example.net,Regular,South,Macao,2019-05-15
CUST_007204,James Davis,tiffanywalker@example.com,Regular,South,Netherlands Antilles,2023-12-04
CUST_007205,Jessica Hampton,lsantiago@example.net,Budget,West,American Samoa,2019-01-29
CUST_007206,Steven Jackson,victoriashelton@example.com,Budget,West,Guatemala,2023-11-08
CUST_007207,Robert Kennedy,dbutler@example.net,Regular,South,Faroe Islands,2022-09-08
CUST_007208,Alicia Jackson,ymorales@example.com,Budget,West,Cape Verde,2021-03-08
CUST_007209,Deanna Jones,sabrina24@example.com,Regular,West,Turkmenistan,2022-07-09
CUST_007210,Christina Warren,kayla44@example.org,Regular,South,Norfolk Island,2018-11-02
CUST_007211,George Fisher,christopher48@example.com,Regular,South,Papua New Guinea,2018-05-06
CUST_007212,Anthony Yates,omyers@example.org,Regular,South,Serbia,2020-12-22
CUST_007213,Kathleen Prince,nburns@example.org,Regular,West,Armenia,2022-05-26
CUST_007214,Alicia Sampson,ryan42@example.com,Premium,South,Thailand,2018-07-21
CUST_007215,Zachary Flowers,lisahernandez@example.net,Budget,North,Egypt,2022-02-12
CUST_007216,Marc Vaughn,williamsshannon@example.org,Budget,West,Antarctica (the territory South of 60 deg S),2022-12-27
CUST_007217,Ronald Christian,rbrown@example.net,Regular,North,Mauritania,2019-10-23
CUST_007218,Haley Shea,jerry92@example.com,Regular,East,Namibia,2021-08-17
CUST_007219,Kristopher Walker,ynolan@example.org,Budget,North,Ireland,2021-06-14
CUST_007220,Ryan Bradley,brittneypatel@example.net,Premium,West,Bermuda,2020-03-14
CUST_007221,Tiffany Johnson,russell12@example.org,Premium,North,Bulgaria,2018-07-14
CUST_007222,Connie Stanton,amber48@example.com,Budget,South,Guinea,2019-05-18
CUST_007223,Thomas Lopez,todd07@example.net,Regular,East,Barbados,2023-04-21
CUST_007224,Chris Ramirez,nguyensusan@example.com,Premium,South,Liechtenstein,2018-05-01
CUST_007225,David Gutierrez,robert40@example.com,Regular,West,Guam,2018-06-21
CUST_007226,William Valdez,jeffery87@example.net,Budget,East,San Marino,2021-03-13
CUST_007227,Terri Anderson,margaretnorton@example.net,Regular,South,Taiwan,2021-07-03
CUST_007228,Kristen Willis,jessica34@example.net,Budget,East,Sao Tome and Principe,2020-10-26
CUST_007229,Christopher Bradford,whitakerkyle@example.org,Budget,North,Saint Kitts and Nevis,2023-12-17
CUST_007230,Jake Cunningham,gibsonsherry@example.org,Premium,West,Estonia,2020-11-23
CUST_007231,James Reyes,tim81@example.net,Budget,South,Palau,2019-04-15
CUST_007232,Janet Lewis,janderson@example.com,Regular,West,Namibia,2021-01-05
CUST_007233,Summer Morgan,david31@example.net,Premium,North,Croatia,2021-04-19
CUST_007234,Faith Smith,dawsonvanessa@example.com,Budget,North,Christmas Island,2018-01-05
CUST_007235,Scott Cordova,ashort@example.net,Regular,South,Mongolia,2018-07-22
CUST_007236,Corey Smith,joshua74@example.com,Regular,North,Latvia,2019-02-20
CUST_007237,Monica Ibarra,fdavis@example.org,Regular,West,Grenada,2020-04-01
CUST_007238,Matthew Mcintosh,anita78@example.com,Budget,West,Saint Lucia,2020-12-09
CUST_007239,Vincent Mckenzie,jessicajensen@example.net,Budget,East,Guyana,2022-03-23
CUST_007240,Alicia Perkins,wendycarter@example.com,Regular,South,Cameroon,2019-03-25
CUST_007241,Michael Miller,amy64@example.com,Regular,South,Turkey,2022-01-14
CUST_007242,Lindsay Cummings,gordonbrenda@example.com,Budget,East,Iraq,2022-06-15
CUST_007243,Shannon Morrison,christopher69@example.net,Regular,North,Tajikistan,2021-09-05
CUST_007244,David Rodriguez,pmonroe@example.net,Regular,West,Isle of Man,2023-03-18
CUST_007245,Lisa Mitchell,mark65@example.net,Regular,East,Sierra Leone,2022-06-08
CUST_007246,Cesar Diaz,claireharper@example.net,Regular,East,Trinidad and Tobago,2019-11-20
CUST_007247,Jacqueline Grant,matthew75@example.org,Budget,East,Bermuda,2018-08-04
CUST_007248,Kimberly Boyd,pearsonlinda@example.net,Budget,North,Afghanistan,2018-03-04
CUST_007249,Matthew King,othompson@example.com,Regular,South,United States of America,2021-02-20
CUST_007250,Samuel Branch,sandra44@example.com,Regular,East,Kenya,2022-07-08
CUST_007251,Scott Mcdonald,jthomas@example.net,Premium,South,Togo,2021-04-02
CUST_007252,Susan Gentry,ewhite@example.net,Budget,North,South Georgia and the South Sandwich Islands,2021-12-29
CUST_007253,Debra Vega,lisa69@example.net,Regular,West,Cocos (Keeling) Islands,2018-12-12
CUST_007254,Shelley Phillips,hernandezmark@example.com,Budget,West,Zambia,2020-10-14
CUST_007255,Maurice Cook,ballmakayla@example.net,Regular,South,Mauritius,2019-07-16
CUST_007256,Mary Grant,mfranklin@example.net,Regular,North,Sweden,2018-11-17
CUST_007257,Joseph Cunningham,ulee@example.org,Budget,East,United States Minor Outlying Islands,2021-03-29
CUST_007258,Glenn Sparks,chelseaingram@example.org,Regular,West,Slovenia,2022-05-19
CUST_007259,Clinton Romero,whaney@example.com,Regular,North,Svalbard & Jan Mayen Islands,2020-03-23
CUST_007260,Kevin Hernandez,jorge30@example.org,Regular,West,Turks and Caicos Islands,2020-09-18
CUST_007261,Christina Garcia,qwashington@example.org,Regular,North,Guam,2021-11-16
CUST_007262,Lori Mcdonald,stacyjones@example.org,Regular,South,Finland,2023-01-28
CUST_007263,John Harrison,manningdaniel@example.org,Regular,South,Equatorial Guinea,2019-06-12
CUST_007264,Cassandra Hanson,contrerasamber@example.com,Regular,West,Norway,2021-06-10
CUST_007265,Bethany Gonzalez,hlin@example.net,Regular,East,Guernsey,2023-02-28
CUST_007266,Angela Stephens,ruizgregory@example.net,Regular,East,South Africa,2022-11-07
CUST_007267,Ashley Bruce,christinemacdonald@example.net,Regular,North,Chile,2020-10-07
CUST_007268,Stephanie Wilson,xleonard@example.org,Regular,South,Cayman Islands,2019-03-07
CUST_007269,Matthew Garcia,kimberly12@example.com,Premium,East,Heard Island and McDonald Islands,2022-11-20
CUST_007270,Thomas Sweeney,smithamy@example.net,Budget,East,American Samoa,2022-11-01
CUST_007271,Caitlin Ballard,nmoran@example.net,Premium,West,Vietnam,2018-07-18
CUST_007272,James Anderson,debra64@example.net,Premium,North,Rwanda,2018-09-24
CUST_007273,Jeffrey Peterson,crawfordvictor@example.org,Regular,South,Niger,2021-08-13
CUST_007274,John Ayers,debra64@example.net,Budget,South,Sweden,2023-10-05
CUST_007275,Hannah Todd,martinharris@example.net,Premium,West,South Africa,2019-04-17
CUST_007276,Melissa Campbell,njoseph@example.org,Regular,North,Montserrat,2019-04-08
CUST_007277,Tracey Martinez,patrickjordan@example.net,Premium,North,Somalia,2018-01-03
CUST_007278,Mark Cole,allenwendy@example.org,Budget,East,Peru,2018-05-08
CUST_007279,Kevin Johnson,shellysoto@example.com,Budget,South,Philippines,2019-08-26
CUST_007280,Victoria Williams,kimberly32@example.net,Regular,North,Croatia,2020-01-24
CUST_007281,Eduardo Wade,kaylaallen@example.net,Premium,West,Kazakhstan,2018-08-26
CUST_007282,Brian Curry,wendymoore@example.net,Premium,South,Dominica,2022-11-16
CUST_007283,Christina Becker,pamela25@example.com,Regular,South,Zimbabwe,2021-10-04
CUST_007284,Alan Smith,phowell@example.com,Premium,North,Uganda,2020-08-12
CUST_007285,Shane Cox,jacob78@example.net,Premium,East,Burundi,2020-05-24
CUST_007286,Amber Gonzalez,gvargas@example.org,Regular,East,Saint Kitts and Nevis,2020-08-01
CUST_007287,Jaime Patel,lanediane@example.com,Budget,West,Israel,2023-04-22
CUST_007288,Andre Hicks,agentry@example.com,Premium,South,Belarus,2023-10-09
CUST_007289,Katherine Welch,umarks@example.net,Premium,South,British Virgin Islands,2021-10-01
CUST_007290,Devin Jones,kthompson@example.org,Regular,West,El Salvador,2021-09-03
CUST_007291,Anthony Richards,howard46@example.com,Regular,East,Venezuela,2023-05-23
CUST_007292,Mark Miller,stevenwalker@example.org,Regular,South,Libyan Arab Jamahiriya,2018-01-08
CUST_007293,Rachel Mclean,phyllisbates@example.com,Regular,East,India,2023-05-07
CUST_007294,Jose Schmidt,alexandraramos@example.org,Budget,East,Spain,2023-12-12
CUST_007295,Joseph Valentine,karlamorgan@example.net,Regular,South,Turks and Caicos Islands,2020-06-13
CUST_007296,Monica Rodriguez,tglenn@example.org,Budget,South,Burundi,2018-09-01
CUST_007297,Jennifer Page,vvaughn@example.com,Budget,North,Cyprus,2021-12-20
CUST_007298,Hunter Clark,nielsenheidi@example.net,Regular,North,Faroe Islands,2020-05-22
CUST_007299,Glenn Harrison,barbaramunoz@example.com,Premium,West,Tanzania,2019-03-09
CUST_007300,Caitlin Campos,catherine77@example.net,Premium,West,Turks and Caicos Islands,2020-02-22
CUST_007301,Elizabeth Perry,lisa70@example.net,Regular,South,Ethiopia,2022-07-18
CUST_007302,Monica Matthews,dorishoward@example.net,Regular,North,Iraq,2019-05-29
CUST_007303,Jason Mckenzie,richard99@example.net,Regular,West,Suriname,2023-12-01
CUST_007304,Richard Little,joshuawheeler@example.org,Regular,North,Christmas Island,2022-12-06
CUST_007305,Anthony Jenkins,nathansanchez@example.com,Regular,West,Afghanistan,2022-02-09
CUST_007306,Jennifer Duncan,marissaadams@example.org,Premium,North,Cook Islands,2022-07-09
CUST_007307,Jose Wilson,richardmyers@example.net,Regular,South,Congo,2021-03-01
CUST_007308,Angelica Perez,kathleenwright@example.com,Regular,South,Slovenia,2019-01-24
CUST_007309,Cheryl Gonzales,jamesmejia@example.com,Premium,South,Bahamas,2018-09-09
CUST_007310,Laura Shah,vangchristopher@example.com,Premium,West,Chad,2021-05-20
CUST_007311,Laurie Simmons,thomasharris@example.net,Budget,South,Burkina Faso,2020-01-07
CUST_007312,Mark Powell,nsandoval@example.org,Regular,South,Singapore,2021-09-18
CUST_007313,Dakota Williams,jamie83@example.org,Premium,South,Svalbard & Jan Mayen Islands,2021-08-04
CUST_007314,Brittany Ellis,smithfelicia@example.com,Regular,East,Cape Verde,2020-03-22
CUST_007315,Melissa Kaiser,felicia28@example.net,Regular,North,Namibia,2021-12-18
CUST_007316,Michael Molina,iross@example.org,Regular,South,Hong Kong,2020-02-13
CUST_007317,Mark Jackson,alisonwalker@example.com,Budget,North,Austria,2018-09-23
CUST_007318,Thomas Foley,perezjoseph@example.com,Regular,North,Falkland Islands (Malvinas),2023-10-26
CUST_007319,Thomas Anderson,christopher80@example.com,Budget,South,Lithuania,2019-05-26
CUST_007320,Rebecca Briggs,kkidd@example.net,Regular,East,Croatia,2019-05-09
CUST_007321,Regina Riley,sherryedwards@example.net,Regular,East,Singapore,2021-12-14
CUST_007322,Jessica King,lindsey04@example.org,Regular,West,Northern Mariana Islands,2022-04-20
CUST_007323,Michelle Howard,fitzpatrickmarc@example.org,Budget,West,Vanuatu,2018-03-30
CUST_007324,Ashley Francis,spencerdustin@example.org,Budget,East,Latvia,2021-10-17
CUST_007325,Shane Fletcher,malloryfarmer@example.com,Budget,South,Rwanda,2020-08-07
CUST_007326,George Diaz,hrobertson@example.net,Regular,South,Tokelau,2022-05-07
CUST_007327,Thomas Young,nwhite@example.net,Regular,North,Christmas Island,2023-12-31
CUST_007328,Patricia Avila,taylor79@example.org,Regular,West,Zimbabwe,2018-09-16
CUST_007329,Sheryl Nielsen,morrisjocelyn@example.net,Regular,West,Andorra,2019-08-03
CUST_007330,Cameron Booker,zwilliams@example.org,Regular,South,Somalia,2023-06-28
CUST_007331,Andrew Bray,zbishop@example.org,Regular,East,Costa Rica,2020-06-30
CUST_007332,Angela Jones,thomasroth@example.net,Regular,South,Wallis and Futuna,2020-02-08
CUST_007333,Caroline Thompson,tiffanyandrews@example.net,Budget,West,Paraguay,2021-08-07
CUST_007334,Tracey Graham,joshua43@example.org,Premium,South,Samoa,2022-03-14
CUST_007335,Sean Barton,xrivera@example.com,Budget,South,Uzbekistan,2019-03-06
CUST_007336,Daniel Brooks,jamesholder@example.org,Budget,East,Saint Barthelemy,2023-11-18
CUST_007337,Susan Moore,erinking@example.net,Budget,East,Grenada,2022-03-11
CUST_007338,Emily Odonnell,fullersarah@example.com,Regular,East,Andorra,2021-05-02
CUST_007339,Derek Hernandez,kathymartin@example.com,Budget,West,Bahrain,2018-01-02
CUST_007340,Troy Peterson,mikepadilla@example.com,Regular,East,Guyana,2018-09-19
CUST_007341,Jeffrey Mccormick,froth@example.org,Regular,East,Central African Republic,2020-05-20
CUST_007342,Guy Malone,williampeterson@example.com,Regular,East,Burkina Faso,2019-11-08
CUST_007343,Kimberly Boyd,angel76@example.com,Budget,East,Guinea,2018-02-21
CUST_007344,Nancy Jordan,cynthiashields@example.com,Budget,South,Mayotte,2021-09-21
CUST_007345,Sharon Schroeder,flemingtyler@example.org,Premium,West,Swaziland,2023-11-12
CUST_007346,Erin Arnold,sullivanmichael@example.org,Regular,West,Heard Island and McDonald Islands,2023-09-06
CUST_007347,Melvin Mcguire,dhuber@example.net,Budget,South,Colombia,2019-08-09
CUST_007348,Seth Pace,adamreynolds@example.org,Budget,North,Tuvalu,2018-06-09
CUST_007349,David Cameron,melissaedwards@example.com,Budget,West,Mexico,2023-08-15
CUST_007350,Donna Mitchell,christianrichmond@example.com,Regular,East,Northern Mariana Islands,2020-05-27
CUST_007351,Scott Gilmore,wallacekristi@example.net,Regular,South,Venezuela,2018-05-06
CUST_007352,Shannon Dunlap,zimmermanchristopher@example.net,Regular,North,Suriname,2023-12-31
CUST_007353,Jason Parker,williamssarah@example.com,Regular,South,Puerto Rico,2021-03-21
CUST_007354,Amber Jones,justin70@example.net,Regular,North,Netherlands,2021-06-03
CUST_007355,Alexis Nichols,rowesteven@example.com,Budget,West,Nigeria,2021-01-28
CUST_007356,Mark Thompson,xprice@example.com,Regular,South,Hong Kong,2021-05-07
CUST_007357,Anna Vang,lukewang@example.net,Regular,South,Cyprus,2019-12-14
CUST_007358,Amber Davis,djones@example.org,Regular,North,Central African Republic,2019-01-23
CUST_007359,Frank Stewart,austinhaney@example.com,Regular,North,Kyrgyz Republic,2018-01-11
CUST_007360,Kristen Kane,bennettzachary@example.com,Regular,West,Belarus,2018-12-12
CUST_007361,Carrie Trevino,kristinvalencia@example.net,Budget,North,Cyprus,2018-07-03
CUST_007362,Nicole Wolfe,xjones@example.com,Budget,East,India,2018-03-13
CUST_007363,Garrett Sweeney,scott68@example.net,Premium,West,Oman,2023-11-21
CUST_007364,Anthony Mathews,deanna95@example.org,Regular,East,Turkey,2018-05-23
CUST_007365,Robert Ryan,chavezrebecca@example.org,Budget,North,Oman,2021-05-04
CUST_007366,Micheal Mcclure,micheleking@example.com,Budget,North,Uzbekistan,2019-07-29
CUST_007367,John Thornton,vcopeland@example.com,Regular,North,United States Minor Outlying Islands,2020-03-28
CUST_007368,Kara Evans,gregoryreilly@example.com,Budget,South,Cuba,2019-01-13
CUST_007369,Kathleen Cameron,williamlewis@example.org,Regular,West,Zimbabwe,2022-07-22
CUST_007370,Catherine Mendoza,tylercarter@example.com,Premium,North,Holy See (Vatican City State),2020-08-04
CUST_007371,Maria Clay,christopherdavis@example.net,Premium,West,China,2023-10-23
CUST_007372,Jason Riley,deborah52@example.org,Premium,South,Cambodia,2020-08-31
CUST_007373,Logan Mcbride,lcox@example.net,Budget,East,Tanzania,2018-09-14
CUST_007374,Mary Lambert,barbara42@example.org,Regular,South,Wallis and Futuna,2019-05-09
CUST_007375,Samuel Williams,stephenarnold@example.net,Premium,West,Turks and Caicos Islands,2022-02-21
CUST_007376,Randy French,michael09@example.com,Regular,North,Congo,2022-09-23
CUST_007377,Jim Schultz,darryl66@example.net,Regular,South,Sweden,2020-08-13
CUST_007378,Donna Clay,ricecheryl@example.net,Regular,South,Falkland Islands (Malvinas),2021-07-02
CUST_007379,Mr. Joel Tyler DDS,andrewcunningham@example.com,Budget,East,Guyana,2023-03-11
CUST_007380,Tricia Rowe,martingonzales@example.com,Premium,West,Belgium,2023-09-06
CUST_007381,Michael Smith,sduncan@example.org,Regular,East,Hungary,2022-12-05
CUST_007382,Thomas Mcfarland,pricewilliam@example.com,Regular,East,Denmark,2019-07-25
CUST_007383,Michael Black,orozcolydia@example.net,Regular,North,Indonesia,2022-02-21
CUST_007384,Kelly Sullivan,zwatson@example.org,Regular,East,Swaziland,2018-11-02
CUST_007385,Madison Knight,rachelrobinson@example.com,Budget,East,Niue,2018-04-10
CUST_007386,David Ferguson,longerica@example.org,Regular,South,Nicaragua,2018-06-25
CUST_007387,Andres Mckinney,brucepruitt@example.org,Premium,South,Hungary,2022-06-14
CUST_007388,Keith Finley,maryryan@example.com,Regular,South,Pakistan,2021-06-02
CUST_007389,Thomas Massey,mccormickkimberly@example.net,Regular,South,Netherlands Antilles,2021-01-18
CUST_007390,Rachel Robinson,stevensmonique@example.com,Regular,South,Comoros,2023-03-05
CUST_007391,Tiffany Garrison,asmith@example.org,Regular,North,Trinidad and Tobago,2020-12-28
CUST_007392,Barbara French,brownclayton@example.com,Regular,West,Solomon Islands,2020-05-25
CUST_007393,Zachary Dominguez,stoneedward@example.com,Regular,North,Burkina Faso,2022-07-27
CUST_007394,William Compton,alexandra63@example.com,Premium,North,Bolivia,2020-02-08
CUST_007395,Cheyenne James,scottbaldwin@example.com,Regular,South,Rwanda,2020-01-23
CUST_007396,Sara Evans,jeffrey01@example.com,Premium,East,British Indian Ocean Territory (Chagos Archipelago),2021-04-26
CUST_007397,Madison Ray,zvaldez@example.org,Budget,West,Ukraine,2020-08-20
CUST_007398,William Morris,moodycrystal@example.com,Budget,North,Iraq,2022-09-28
CUST_007399,Lori Johnson,brodriguez@example.net,Premium,West,Georgia,2018-08-14
CUST_007400,William Mccormick,wlucas@example.org,Regular,South,Yemen,2020-08-21
CUST_007401,Christopher Bryant,daniel30@example.com,Budget,West,Lithuania,2023-06-09
CUST_007402,Reginald Berry,sarah55@example.org,Regular,East,Lebanon,2018-06-20
CUST_007403,Danielle Faulkner,butlermichael@example.net,Regular,South,Romania,2020-01-27
CUST_007404,Haley Alexander,lbradley@example.net,Premium,West,Madagascar,2021-10-07
CUST_007405,Michael Lucero,mauricerussell@example.com,Premium,East,Azerbaijan,2020-04-30
CUST_007406,Walter Mathis,mhorn@example.net,Budget,West,Iceland,2021-03-22
CUST_007407,Paul Estrada,fhawkins@example.org,Budget,North,Panama,2018-08-02
CUST_007408,Kent Palmer,popeashley@example.net,Premium,North,Uruguay,2020-03-23
CUST_007409,Tyler Baker,christina09@example.org,Regular,West,Guinea-Bissau,2021-12-18
CUST_007410,Kendra Hester,carrie08@example.com,Premium,North,Luxembourg,2023-01-16
CUST_007411,Hayley Mckinney,gardnerrobert@example.net,Regular,North,Congo,2019-10-13
CUST_007412,Judy Long,hendersonheather@example.net,Regular,West,Ireland,2018-03-04
CUST_007413,Daniel Jones,irobinson@example.net,Premium,South,Nepal,2021-05-21
CUST_007414,Patrick Allen,kwelch@example.net,Regular,North,Guernsey,2023-07-03
CUST_007415,Shelia Johnson,erinstewart@example.org,Regular,South,Lithuania,2021-10-10
CUST_007416,Whitney Turner,frankwalsh@example.net,Premium,South,Myanmar,2021-03-03
CUST_007417,Amanda Booker,sarah15@example.com,Budget,North,Solomon Islands,2018-08-22
CUST_007418,Michael Little,amber79@example.com,Premium,South,Haiti,2022-10-10
CUST_007419,Shelley Smith,cphillips@example.net,Budget,North,Grenada,2022-06-02
CUST_007420,Stephen Jones,reynoldsrhonda@example.org,Regular,South,Niue,2022-01-02
CUST_007421,Andrea Gray,jill61@example.org,Budget,South,Christmas Island,2023-11-25
CUST_007422,Michael Morales,ujones@example.com,Regular,West,Norfolk Island,2018-11-12
CUST_007423,Stephen Haynes,caustin@example.org,Regular,East,Malawi,2018-03-12
CUST_007424,Katrina Jenkins,katie83@example.com,Regular,North,Bahrain,2020-09-05
CUST_007425,Sandra Weeks,sstokes@example.net,Budget,West,Panama,2018-02-18
CUST_007426,Kari Daniel,rachel31@example.org,Regular,North,Sao Tome and Principe,2022-05-08
CUST_007427,James Mullen,tony69@example.net,Regular,West,Jamaica,2019-12-14
CUST_007428,Cynthia Perry,andersonjames@example.net,Regular,West,Hungary,2019-07-31
CUST_007429,Jonathan Baker,carl23@example.com,Premium,South,Albania,2022-07-09
CUST_007430,Mark Collier,millertonya@example.org,Premium,North,Australia,2021-05-14
CUST_007431,Christina Hart,mccarthybrooke@example.com,Regular,North,Oman,2018-12-09
CUST_007432,Robert Haynes,mitchell48@example.com,Regular,East,Micronesia,2023-06-30
CUST_007433,Melissa Yoder,martinezchristine@example.com,Regular,East,Cape Verde,2018-12-29
CUST_007434,Kevin Little,derrick41@example.net,Premium,East,Qatar,2019-02-23
CUST_007435,Gerald Clark,hthompson@example.com,Regular,East,South Georgia and the South Sandwich Islands,2023-08-09
CUST_007436,Matthew Winters,dianagonzalez@example.org,Regular,South,Panama,2019-04-06
CUST_007437,Nicole Miller,grossadrian@example.com,Budget,East,United Kingdom,2022-02-07
CUST_007438,Robin Cross,patriciadixon@example.org,Budget,North,Cocos (Keeling) Islands,2022-02-17
CUST_007439,Collin Mccullough,hughesbrian@example.org,Regular,North,Ireland,2018-09-03
CUST_007440,Nicholas Reese,zimmermanheather@example.net,Regular,East,South Georgia and the South Sandwich Islands,2019-07-01
CUST_007441,Amy Lynch,rbeard@example.net,Regular,East,Cayman Islands,2023-08-04
CUST_007442,Jocelyn Walker,alan11@example.net,Budget,West,Nicaragua,2021-05-06
CUST_007443,Jason Lewis,bellkristine@example.net,Regular,North,China,2021-12-12
CUST_007444,Steven Yang,adamjohnson@example.org,Budget,East,Iceland,2022-05-28
CUST_007445,Cynthia Ramos PhD,heather31@example.org,Budget,East,Estonia,2021-04-06
CUST_007446,Elizabeth Hernandez,mark85@example.net,Regular,West,Sudan,2023-10-07
CUST_007447,Mrs. Jasmin Berry,lhawkins@example.org,Regular,North,North Macedonia,2021-08-12
CUST_007448,Roger Clark,nicholas99@example.net,Regular,West,Colombia,2018-09-11
CUST_007449,Steve Stephens,danielskimberly@example.net,Premium,North,Finland,2020-11-10
CUST_007450,Antonio Lopez,jarmstrong@example.org,Regular,South,Afghanistan,2023-07-27
CUST_007451,Karen Wolf,kimberlytravis@example.org,Premium,West,Canada,2019-10-01
